listing_id,id,date,reviewer_id,reviewer_name,comments
10803,333891142,10/7/18,32372254,Melissa Ann,"I stayed in Lindsay's space for one month - We didn't see much of each other, both being busy and consistently on the go, or retreating to our rooms to wind down, though when we did cross paths (usually in the kitchen), Lindsay was friendly, warm, and helpful. 
The location is great; there are two cafés right downstairs (one has vegan friendly food options), also there is a pizza place right downstairs as well if that's your jam, nomnomnom; about a 7 minute walk west on Blyth there is Merri Creek bike/walk/running path which is beautiful; if you go east on Blyth towards Lygon and Sydney, you end up in the heart of Brunswick - Tons of restaurants on Lygon, all within walking distance, and an IGA Express if you need little groceries - If you keep going to Sydney road (a bit more of a walk) and go south, more restaurants, more cafés, better grocery stores, some OP shops, and Barkly Square with a K-Mart, Coles, and other little stores; if you take the tram north (stop right in front of Lindsay's) you are brought right into the CBD where there are restaurants and shopping galore. Lindsay is very helpful if you have any questions! 
I also brought my own bicycle from Canada, and was able to lock it up out back without worry as there is a solid gate. 
*As mentioned in the listing*, the space is on a busy street so if noise bothers you, do bring ear plugs. I was totally fine, but a light/fussy sleeper would notice this, especially with a pub right in front. 
Thanks again, Lindsay! It was a pleasure!"
10803,338573388,10/20/18,190791260,Martin,"very nice place to stay, with the tram if you have a myki out side or a nice hour walk into the city. Lindsay was very helpful with places to go eat or drink"
10803,340135544,10/23/18,117421771,Alvin,"excellent host; the location is quite convenient as the place is directly within steps of the tram; yeah, value for money."
10803,340466069,10/24/18,90159337,William,Lindsay is a legend.
10803,344129941,11/2/18,122471750,Tatiana,Very nice and clean place. Hightly recommend it )
10803,348444786,11/13/18,145498403,Sam,"Cleanliness is an issue. Dust, clutter and rarely an empty sink or hob not with leftover food on it... for days on end. Dishes, cutlery and cooking utensils will probably always need to be cleaned prior to use. You will be requested not to spend longer than 5 minutes in the shower, on multiple occasions. And can be a dark and dinghy place as blinds and curtains are regularly closed. It is right outside a tram stop which is convenient but also noisy at night, also opposite a pub, which plays live/loud music on weekends which could be a problem if looking for an early night... some earplugs will do the trick and probably why there were a few still under the bed from previous guests.
Having said this, if you are happy eating out, not looking to spend much time in the flat and just looking for a cheap bed/private room in a good location then this is a good place to stay. The location is great. Cool old style apartment but needs a good professional clean and tidy up."
10803,349610018,11/18/18,49369979,Kenneth,"Great cosy room in an awesome apartment that gave me bohemian vibes. Very great location by the 96 tram, easy 20 mins into the city. Would stay again."
10803,350947244,11/21/18,5040075,Tam,Super unique space in a very trendy neighborhood!
10803,352879230,11/26/18,129236612,Martin,Sehr relaxte Unterkunft
12936,73473,8/4/10,111479,Brian,"Perfect apartment in a perfect location!!!! 

St. Kilda has great bars, great music and great food, this apartment is centrally located to everything.

The apartment is pristine and everything about the apartment is top notch.  Vince and Frank are very helpful and answered all of my questions.  

My wife and I think it was a great value for any accommodation. She even loved the bath products.

We are so happy we found it.

 "
12936,2824306,11/7/12,2874782,David,"Great apartment, brilliant location in the heart of Fitzroy. Highly recommend."
12936,3422328,1/27/13,874712,Dan,"Frank and Vince were super responsive, very helpful and a pleasure to deal with.
Great apartment, lovely location and a great week in St Kilda.
No negatives whatsoever.
Dan"
12936,3572089,2/18/13,4634271,Jonny,"The apartment is in an ideal location, it is bright and modern and just as we had hoped! There is a great little cafe on the ground floor which was always handy for breakfast! We just loved staying here although we had a bit of trouble with the fob for the elevator which was extremely temperamental! Also had problem with wifi but Vince sorted this out very quickly. Would totally recommend this apartment for any couple, it was fantastic and we could have easily stayed for another week!!!"
12936,60598188,1/25/16,24777798,Dave,"Nice apartment with chill, nice neighbors. Frank & Vince were incredibly easy to book with. The space was nice. 
Some nice restaurants / bars just on the corner and up Fitzroy st.
Little bit disappointed in the ground floor cafe being shut down .. but there's a couple others up & down the street.

 "
12936,124003551,12/31/16,15313020,Sarah,"L'appartement est magnifique et très agréable. Il est idéalement bien placé car la plage, les transports et le supermarché à côté. "
12936,128176495,1/22/17,13789648,Dirk,"Nice place in a perfect location (close to shops, tram and beach). "
12936,218953102,12/15/17,92589368,Claire,Great apartment - fantastic location. Very helpful hosts.
12936,228242064,1/18/18,160906843,Aoife,"Lovely modern space, 10mins from the beach. Right in the heart of fitzroy street which has lots of bars and restaurants. Main tram line right outside the door which makes accessing Melbourne CBD very easy. Would highly recommend to a couple who are exploring Melbourne and want to stay near the beach."
12936,232718341,2/6/18,109414856,Helen,"Great place - cosy and well set out, excellent location, and Frank and Vince have been great to deal with! Definitely recommend"
12936,270654217,5/29/18,27605932,Andrew,"This place has a great feeling and is well looked after. The north facing balcony is a real treat. Well located, easy parking, just good all round. Appreciated the housekeeping service too. Will definitely stay again. "
12936,275433788,6/11/18,25083863,Alan,The place is in an excellent location with tram literally just downstairs and secure off street parking if you're driving. Frank and Vince were very responsive and helpful when I couldn't figure out how to get the stove started and they immediately came by to help out. The apartment is also in walking distance to supermarket and numerous pubs and restaurants and is very lively in the evening.
12936,288476302,7/10/18,80441458,Lachlan,Great spot and great hosts. Cheers guys.
12936,341813673,10/28/18,9079186,Devin,Frank and Vince's place is fantastic. Location is great with good places to eat and trams stop to the city. St Kilda beach is 10 mins walk away. You can have your morning or evening walk to see sunrise or sunset. Everything you need are all there and a few spare just in case. They are so thoughtful in preparing the places for us. The carpark space was another great point for those who rent a car during their stay. checkin process is simple and fast. I would definitely go with their place again. 10/10.
12936,346002185,11/7/18,17854449,Ivan,"Instructions could be better, not my fav place to stay. The place has a strong odour which I didn’t like."
15246,160807,12/31/10,229416,Wolfgang,Just perfect!
15246,444718,8/14/11,925543,Ian,Pleasant stay in a friendly and accommodating environment
15246,3370391,1/19/13,4038951,Catrina,"An accommodating host, comfortable house, nice neighborhood and easily accessible to Merri Creek Trail and public transport. Great experience all round. "
15246,15635144,7/13/14,16439633,Michael,"I spent a very pleasant 6 weeks here with Eleni. The house is clean, comfortable and I felt very at home here. The neighborhood is very quiet and it's only a 5 mins walk to the nearest tram stop."
15246,16435023,7/27/14,16269949,Jaromir,Eleni is a great host. And the breakfast was a pleasant bonus!
15246,17586444,8/14/14,18272013,Martin,Really nice spotless house and in a great location. Enjoyed my stay.
15246,17970964,8/19/14,19550995,Sue,Eleni's house was the perfect stop for me! The neighbourhood was quiet and yet close to trams and walking distance to city amenities. Eleni is a welcoming and generous host and the room was spacious and the bed super warm and comfortable! Breakfast was a nice surprise and I felt right at home and welcome to be part of the family for my stay! 
15246,18374756,8/25/14,1340345,Stuart,"I had a very pleasant stay with Eleni. Very comfortable house and room with all I needed, including a desk. Eleni and I also had some interesting chats. Overall, highly recommended. "
